"X1" "X2" "X3" "X4" "X5" "X6" "X7" "X8" "X9" "X10" "X11" "X12" "X13" "X14" "X15" "X16" "X17" "X18" "X19" "X20" "X21" "X22" "X23" "X24" "X25" "X26" "X27" "X28" "X29" "X30" "X31" "X32" "X33" "X34" "X35" "X36" "X37" "X38" "X39" "X40" "X41" "X42" "X43" "X44" "X45" "X46" "X47" "X48" "X49" "X50" "X51" "X52" "X53" "X54" "X55" "X56" "X57" "X58" "X59" "X60" "X61" "X62" "X63" "X64" "X65" "X66" "X67" "X68" "X69" "X70" "X71" "X72" "X73" "X74" "X75" "X76" "X77" "X78" "X79" "X80" "X81" "X82" "X83" "X84" "X85" "X86" "X87" "X88" "X89" "X90" "X91" "X92" "X93" "X94" "X95" "X96" "X97" "X98" "X99" "X100" "y"
"1" 7.00579373631626 3.42157244682312 1.76890516886488 7.81204382656142 7.23771118558943 4.54167061951011 4.26991525106132 9.98983516357839 4.60123236291111 9.01770432246849 1.79104394977912 6.74198403488845 7.61982511496171 0.194653924554586 8.86520409956574 1.20711514959112 6.60177115118131 9.68423259444535 5.07203009678051 2.87504567299038 6.34749667951837 9.928970746696 1.77375217434019 4.40998997539282 6.57765049021691 1.94596831221133 7.29115217924118 9.15556404739618 6.86491228407249 4.03431450948119 1.51115673594177 1.26079253619537 2.81036359257996 4.8652551881969 5.79785651061684 8.55315240332857 1.87581354286522 1.61587796872482 4.58003579638898 2.83694197889417 5.60213131597266 7.57467103656381 1.01836866466329 5.12053639627993 9.0494740777649 7.82565204892308 5.3872859920375 5.62463172944263 6.59982974408194 5.29052827740088 0.707138848956674 3.20055059622973 8.32313374150544 4.61007553385571 8.61430986085907 3.05488520534709 4.39701261697337 6.36408624937758 7.66729596769437 1.03238627314568 3.57238243566826 2.1002464951016 6.09283319208771 6.62972000427544 5.80885268514976 8.53998591657728 0.435787099413574 1.36483808048069 9.75210165604949 9.31239927420393 6.76995449466631 8.29949202015996 0.882267262786627 1.69135414762422 6.41452214214951 1.61647039698437 2.51837228657678 2.73312958423048 7.40985550219193 7.93205746682361 1.97079583071172 3.95814601797611 5.82974026445299 9.27005705656484 1.56986728310585 9.14844190236181 6.75980080384761 7.07057185238227 9.89623275818303 5.36396145820618 5.9599014907144 7.81986834714189 0.785369880031794 0.0229910365305841 8.57928493758664 6.81240324862301 9.55089878756553 6.79533543763682 2.68421141197905 7.94901089044288 90.4589530323948
"2" 3.42928172554821 5.70410822052509 7.64269589679316 7.25401687901467 7.79135074932128 3.3659435599111 0.4032431403175 0.321471823845059 7.70211735041812 7.02468816656619 3.78127146279439 1.51956068119034 7.65881577273831 5.07355990121141 6.03445477318019 9.7927553486079 8.45558820292354 9.8116613808088 7.38180588698015 0.372299731243402 9.73926126025617 7.36225596629083 4.81566361850128 1.64466002956033 7.05842286814004 8.39403199963272 5.11567473644391 7.72025506943464 8.91348368022591 7.36513965995982 0.708251625765115 7.95734232291579 1.82180471485481 1.93506088107824 3.85077193146572 4.20712982071564 0.734739480540156 8.02128148265183 3.31532111624256 0.0753467553295195 2.42795730708167 2.23114843247458 0.924078666139394 5.17366124782711 3.93063147785142 7.14089598273858 5.95434461953118 6.99776919791475 9.88212843658403 6.03259546915069 8.0706132389605 5.24903532583266 7.88366280728951 5.66120301606134 0.761305270716548 2.56448612781242 6.93678208393976 5.81849152455106 2.81155038159341 1.82995200157166 0.964551398064941 3.1355616543442 4.86484477063641 5.44772826135159 7.05581384710968 6.989308251068 0.861332712229341 1.9759858562611 2.03344688750803 8.73958310112357 8.94435354974121 0.436052577570081 9.95338295819238 9.30731554049999 4.32458032155409 9.62309148628265 7.16879712417722 9.12525347433984 2.37956642871723 2.77448951499537 0.716828748118132 0.991132243070751 5.16546910395846 7.35074304044247 6.25354956835508 3.05272672791034 7.50778886722401 3.51185720646754 2.23487103357911 0.25583750102669 4.23094945494086 7.13019777089357 0.872082156129181 1.6787553136237 9.02775636175647 6.43010718282312 6.57140705501661 0.959058303851634 1.69488163432106 2.95567241031677 240.558978616891
"3" 9.30301947519183 9.75362688768655 1.32551396964118 2.8372459160164 5.77265304746106 6.34721589740366 2.89284240687266 4.22862730920315 4.99164870940149 8.13173797912896 0.499570423271507 6.06402930337936 0.56022125761956 8.8363258424215 5.26860474841669 9.53842226183042 2.18204558361322 6.74660112010315 1.92166353110224 3.13919769832864 0.407973965629935 7.75196455186233 4.93028026074171 7.59161741472781 8.4415562171489 1.25516310567036 6.55790392309427 6.3168425951153 1.8952588015236 4.44643274648115 3.03205943433568 0.22755891084671 1.60129117779434 8.7407069769688 3.03578684804961 1.91169589525089 6.12088455818594 1.07216989155859 1.96579155046493 4.86486976966262 0.0283336732536554 5.4683314752765 8.32537200301886 1.9145785830915 0.178783675655723 8.71945371385664 6.53979551047087 2.24804987432435 8.86952654691413 5.74155251262709 6.09922400675714 3.12757700681686 0.045384531840682 0.192968449555337 8.26195591595024 5.69718923419714 4.81455969391391 5.20052191335708 5.38286162540317 2.25895281648263 2.95155796920881 4.17780932271853 1.63208250887692 5.03713665064424 8.77769086975604 7.35082754166797 1.48060367442667 8.11507132370025 5.23228139616549 7.91310245869681 8.36088215699419 5.13327139662579 0.96113160951063 2.80027751345187 8.03115842398256 7.57823126390576 4.04526307247579 7.41599168395624 9.16771923890337 2.339661589358 2.46984539087862 5.45920077711344 6.58515801420435 8.90041599748656 0.477087979670614 7.72685507778078 5.64627897460014 2.94488849351183 3.20097181247547 9.42803887650371 1.31919449660927 4.96504215523601 2.79397224308923 4.77026419248432 1.17499345447868 5.43491057120264 2.2982630552724 2.50895038014278 0.153469552751631 7.80633357353508 116.629261006803
"4" 4.01135143591091 1.47575729526579 2.57079222006723 3.97104094037786 8.26072724768892 6.43292895285413 3.31608038162813 5.10501853423193 4.69547727378085 3.03130476269871 2.13894377462566 3.56502307811752 8.26813347637653 9.80014663655311 1.82029016083106 7.44595473166555 5.83139031426981 5.88968168012798 9.39842721447349 9.4287138315849 3.9303698670119 8.71135248336941 7.57769295247272 8.2562619773671 9.19355667661875 1.62140524247661 6.43352339044213 0.9140121540986 4.92237803060561 0.433302642777562 3.10233336174861 3.3258312381804 8.65856986027211 4.72373710479587 9.72104166867211 3.07760840747505 6.86362674692646 2.95173662016168 6.24258907744661 2.87895759334788 4.55195730086416 3.86160626308993 7.81983118737116 9.45055886637419 9.62112245615572 8.44787725945935 6.21202635811642 2.01259792316705 5.29414343181998 4.40569462953135 5.16596700297669 1.14796580513939 0.0341707631014287 2.16690281638876 5.11025516549125 6.57002275809646 0.483168298378587 3.37885978864506 0.197391766123474 4.46548527572304 5.48707179492339 5.32613499322906 8.05738419527188 5.46403857180849 4.18383650714532 7.56246800767258 9.30423252051696 4.60116098634899 6.26959102461115 8.61957651330158 0.470168977044523 0.970148246269673 5.87037610821426 5.50909753423184 3.78478924511001 6.94543719524518 8.79758253227919 9.70560468733311 2.69830625737086 4.3111738236621 5.69565832614899 0.436907655093819 3.62563117407262 0.0704571651294827 3.15953277749941 1.84304438531399 5.88132834294811 5.20797986304387 0.0469130580313504 1.06336753349751 9.74193959031254 6.61876312457025 5.73751493822783 9.58653320325539 7.61820752639323 9.74926369730383 0.0378490099683404 7.91776839643717 7.09774068789557 8.12595876865089 231.532488402675
"5" 0.632449339609593 1.64050094317645 4.46897693676874 6.48281219182536 7.84861604683101 5.52717095706612 2.46215968858451 4.06306311255321 3.57073871884495 4.78262725519016 3.55923142284155 1.67068671202287 2.57670064456761 7.54904856672511 2.43530908832327 7.78734758263454 7.3283818969503 0.274742934852839 0.00496674794703722 6.39420368475839 5.30403398443013 8.14872095128521 8.46971601014957 3.29757938161492 7.79386375332251 9.68534671934322 6.91384823760018 3.85680765612051 7.77521766722202 3.04889033548534 2.98588370904326 6.5049807773903 0.431909267790616 8.58851493569091 2.29383498430252 4.39907804597169 0.831318334676325 7.88267195690423 4.19519054470584 0.416566224303097 2.97245091293007 9.73801311571151 7.59049802552909 9.35652346815914 7.4457158264704 1.98610066669062 5.28232558863238 9.80223742080852 8.60355125041679 5.29322776477784 9.22987474827096 2.88352606585249 3.01241621607915 3.66008662385866 4.58959730807692 6.46048478549346 9.28768531186506 4.13116450887173 9.26176338456571 9.20562886400148 4.85423389123753 1.59517568536103 1.45292819943279 5.07790368283167 5.45321374433115 1.56343780690804 9.46695940801874 8.38202202226967 8.12589097069576 0.747959883883595 5.82207594066858 8.70947594987229 7.75456491392106 0.1065056421794 7.90159032680094 1.86536705354229 2.70790352718905 9.42927026189864 7.53961458802223 6.04318062309176 2.12318224366754 5.15761506045237 5.85010634269565 9.69348437851295 7.6787970517762 6.14144694525748 8.02356027532369 3.95636961562559 9.9354618601501 7.93823053361848 5.77940831426531 7.84327641362324 0.0554454931989312 7.76411960599944 6.78123748162761 4.50333211803809 2.05102832289413 2.04377664020285 9.56849837675691 9.01785504305735 99.3276387128859
"6" 5.21358338883147 4.30566534865648 1.55980767449364 9.62626825785264 6.55900395242497 8.32950062584132 1.01465119747445 6.37472945498303 5.27506640646607 6.609940843191 9.68279669759795 0.291958001907915 6.49447117233649 9.08499509096146 9.03218196704984 9.69192817341536 8.20998886832967 8.38554011425003 5.19350323127583 5.13177228625864 2.58289717603475 5.656045563519 7.27305178064853 6.05465597007424 5.27628226904199 2.17660823138431 3.87488293461502 4.57980233477429 8.63595341099426 7.92131716618314 8.50930188782513 9.16399948298931 8.21407758863643 1.20044863317162 6.17682716576383 0.922818463295698 3.363102292642 2.52920408733189 3.85613947873935 2.74886487051845 3.17486369749531 7.69106456078589 5.36971676861867 3.96596949314699 1.00592313334346 3.07223691372201 8.73674128670245 9.74315552273765 3.45560578862205 5.66226954804733 8.99333455832675 6.20115574914962 2.48425952158868 2.16492913896218 2.91257356060669 7.46711952378973 1.43873505992815 2.26941000670195 2.59758698754013 4.99829787295312 5.08497306378558 3.83536337641999 3.80651368526742 1.04057715274394 4.7815923509188 7.39507995778695 5.81724040675908 6.03222896112129 0.382543327286839 5.42935639852658 7.7647796086967 5.21300066029653 1.01784915197641 8.58226811513305 1.7384845810011 7.75908663868904 5.85016003577039 6.5205029794015 9.52115439111367 5.39820007048547 2.91364499833435 5.84707553032786 4.13320983294398 7.04157795989886 8.62844592891634 4.84646791126579 3.13701474806294 8.16642612917349 9.27870938321576 8.00447396701202 0.235971522051841 2.7409961540252 1.60151710966602 9.22886771149933 4.1409717942588 7.42606247309595 9.92361675249413 5.15854383818805 8.95868957508355 7.18921300023794 134.037845097852
"7" 4.77299994789064 0.78748828265816 6.52088456787169 4.68316260259598 8.36405261419713 1.6582381608896 7.69007758935913 8.12449271790683 2.05069067422301 6.91893780371174 6.02834176272154 8.95665626507252 2.73497325135395 0.156771920155734 5.36012008553371 7.57572178496048 3.37655351497233 4.82843131059781 4.38074111007154 2.16779439244419 4.69345396617427 0.516022997908294 6.81875098962337 9.01680163107812 0.420624488033354 3.10967815807089 9.17765753576532 5.52350554382429 7.30913064675406 4.61444242624566 4.95682432316244 9.09368585562333 6.88949792413041 1.14707205211744 2.33668382978067 2.72388671059161 2.00501227285713 1.92549955332652 6.74655820708722 6.43845843384042 4.12202570121735 8.56340475380421 8.69093356188387 5.10049988981336 3.01752778002992 6.47667563753203 1.1991324624978 2.2874155617319 7.71811408922076 1.51418852154166 9.06853357795626 4.66205910081044 2.63358243508264 5.90342650189996 5.16914459411055 0.25140507845208 6.84953731717542 7.99608204513788 9.36239329865202 5.96209014067426 4.62403700919822 9.74894720362499 6.16979849291965 1.20622586458921 6.38837554492056 0.72574679274112 3.76642153365538 0.586136253550649 9.99439192702994 3.64922802429646 2.98254564404488 9.7936277021654 9.56920318305492 3.00275086658075 8.83359639206901 6.57111690146849 6.43829301930964 5.12215656228364 3.88285359367728 5.68225318333134 6.67664777720347 1.58765408210456 8.72133774450049 7.93961115414277 5.69538390031084 3.07885142974555 2.93273015413433 3.94579998217523 6.81269547436386 3.91081904992461 8.94218043191358 1.28172798547894 9.68969751615077 6.11635079840198 8.69363505393267 4.62867938680574 9.10328923491761 3.40058146044612 7.39887769566849 3.67789833107963 -2.53533470838927
"8" 2.40069471066818 0.767228594049811 8.14938725437969 4.06264502787963 6.0280312015675 5.64346965868026 2.99917468102649 6.14615554455668 2.07938014995307 6.17722329683602 8.76254157163203 3.64226415986195 4.86537375487387 2.41837551584467 5.54707132279873 9.81281532207504 5.44875938910991 5.99931508535519 5.96759650623426 0.0637622224166989 4.39576961798593 3.05177199887112 3.85223190067336 3.33948257612064 6.33855015272275 1.08520385110751 6.00814817938954 8.17643123911694 4.9445202271454 9.21027683885768 2.56426789099351 0.613505418878049 5.41149299358949 8.18356837844476 3.02562468219548 0.19545080838725 5.21938054123893 6.52497327886522 3.68509011110291 1.0703202849254 1.03426641784608 3.63693533465266 2.58481078082696 3.67577503668144 6.83403603266925 0.46258790185675 1.10486502759159 3.31420306814834 0.42234841035679 9.49900119798258 6.79411947261542 8.7110746675171 2.28016087086871 1.2360595469363 6.39210089109838 2.04619159456342 1.13964766263962 0.806752657517791 1.0456752195023 4.85758761642501 9.45867174305022 6.50253501022235 8.12873954419047 5.11668388498947 6.13436563871801 9.84441253356636 3.22925477754325 4.14461576612666 3.28581417677924 0.0889616762287915 5.85135620087385 1.81414407445118 8.04007922066376 4.60898807970807 5.02002006862313 8.62330067437142 1.5327907865867 3.01338616758585 0.831269153859466 9.82048620702699 5.12297898065299 6.83098114095628 1.15200979635119 3.44336617272347 5.65944387111813 7.42465360322967 4.68981192214414 7.54076987272128 4.04179501347244 6.20748527580872 0.510104687418789 3.50498304702342 2.91266980813816 4.9173987377435 4.63452136842534 2.76728753233328 3.50324808154255 0.522185328882188 0.776970768347383 0.878487611189485 149.510463211267
"9" 8.61992088845 5.56910201441497 8.94656968535855 0.109026900026947 6.79356218781322 5.44107246445492 0.991716929711401 0.658592469990253 2.58479224983603 5.33420719439164 1.42572132172063 7.13661150075495 9.68462022487074 1.98068481171504 9.14812244009227 0.854272174183279 0.52250259090215 6.46416800562292 8.32769058411941 2.06479263026267 8.36664509028196 4.18363707372919 3.17421879386529 8.25374665437266 6.71840061899275 5.52748462650925 8.95304640289396 0.981139477808028 0.499503035098314 5.42604004498571 4.52302221674472 6.65464255958796 1.85682746348903 8.99401840055361 4.58858487429097 7.94456296367571 4.01697362074628 4.03481126762927 5.70745358010754 0.691447413992137 3.33272819174454 5.99420130020007 0.925238686613739 7.89609843399376 1.84004719834775 6.32091708015651 1.39344659866765 6.49514042539522 6.08217544388026 6.55798360239714 2.58017442421988 6.23107930878177 0.580663175787777 9.10394968464971 4.46531901368871 1.17727116914466 2.60832634055987 5.02521257149056 6.39998106984422 5.98328301683068 5.37337586516514 1.06108589563519 9.88853755872697 4.58919503027573 2.44349439395592 1.1952544329688 9.84047336736694 4.61323726922274 8.60333395656198 8.21297810878605 5.07372074760497 0.457380146253854 9.86420286819339 3.8473946461454 0.138786023017019 7.10182869108394 4.8667402449064 3.71853253105655 1.13479272695258 0.382946336176246 2.41271615494043 6.45346246659756 7.17371483333409 5.99527860060334 3.94554147496819 4.02823007898405 8.94215953536332 0.667275921441615 4.65298282215372 3.85713624069467 5.90460679493845 5.98145062336698 5.66147405188531 5.53565205074847 3.04376393789425 5.209071545396 7.2211399092339 0.472670015878975 6.98340288130566 2.30664458591491 108.596192413121
"10" 4.46861709700897 6.92111725453287 6.3016314455308 5.72195353219286 7.01702462043613 3.66684565553442 3.50271275732666 3.9161475864239 5.39337607333437 4.66349339112639 0.800220009405166 1.68598741758615 3.39503641240299 9.84215541742742 2.61310411151499 9.35518418438733 8.63450966309756 3.6336409393698 1.57232955796644 0.934759119991213 6.47005706327036 8.9015672635287 6.55447428114712 9.04102464206517 1.10084950691089 6.7510984535329 5.2653829776682 6.44461184041575 6.92501008277759 2.20938499318436 0.841577367391437 1.79691910743713 0.853007417172194 8.31357616465539 6.81723902001977 8.7780909659341 6.8254500743933 2.77708706678823 8.67241507861763 6.71492562629282 6.71223458833992 2.53940268186852 5.96967194927856 6.99718257179484 4.21778206480667 5.92357407789677 0.849793113302439 6.62424258189276 8.17606051219627 6.95562815992162 8.28529638936743 0.81906896783039 0.305443052202463 9.02837434550747 2.11862464202568 5.87357236305252 1.36968197766691 3.176994912792 2.04543941654265 0.0315015949308872 7.67787017626688 4.3107915087603 3.90178699046373 4.62848018389195 4.81293088523671 5.06551263388246 8.85418387595564 1.16700070444494 6.67455407325178 2.00115703511983 6.39756916090846 5.51360193872824 2.81321646878496 3.32534602377564 0.459755044430494 8.42753751669079 6.68561045546085 6.57459466252476 1.17804937064648 0.692911250516772 8.16401886288077 7.40085921948776 6.40165909426287 5.55460749194026 0.878848193679005 1.41450935276225 7.78801976004615 0.230082902126014 9.51922887936234 9.44606051547453 7.97422998584807 8.08946286095306 8.52704376447946 1.13465678878129 7.31099415570498 6.89836517209187 5.2411781414412 2.72394833620638 7.09068664349616 4.11926117958501 178.672621366011
